date,mission,Year,Month,Week,Day,Dayofweek,Dayofyear,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,Is_year_end,Is_year_start,Elapsed,STATION_x,NAME_x,DATE,AWND_x,FMTM,PGTM,PRCP_x,TAVG_x,TMAX_x,TMIN_x,TSUN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT05,WT08,WT10,STATION_y,NAME_y,AWND_y,PRCP_y,SNWD,TAVG_y,TMAX_y,TMIN_y,TOBS,WESD
2003-08-06,0,2003,8,32,6,2,218,False,False,False,False,False,False,1060128000,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-08-06,5.82,1739.0,336.0,0.0,68.0,77.0,58.0,0.0,310,80,12.1,32.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,57.0,73.0,47.0,51.0,0.0
2003-08-07,0,2003,8,32,7,3,219,False,False,False,False,False,False,1060214400,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-08-07,3.8,1004.0,1036.0,0.0,69.0,80.0,58.0,0.0,230,220,10.1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,60.0,72.0,49.0,53.0,0.0
2003-08-08,1,2003,8,32,8,4,220,False,False,False,False,False,False,1060300800,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-08-08,3.13,1435.0,1644.0,0.0,70.0,79.0,61.0,0.0,240,80,10.1,14.1,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,60.0,73.0,52.0,52.0,0.0
2003-08-09,0,2003,8,32,9,5,221,False,False,False,False,False,False,1060387200,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-08-09,3.8,1502.0,405.0,0.15,68.0,74.0,61.0,0.0,290,260,10.1,16.1,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,59.0,74.0,50.0,52.0,0.0
2003-08-10,0,2003,8,32,10,6,222,False,False,False,False,False,False,1060473600,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-08-10,2.01,1430.0,1358.0,0.09,68.0,75.0,60.0,0.0,130,210,10.1,19.9,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,57.0,70.0,51.0,52.0,0.0
2003-08-11,1,2003,8,33,11,0,223,False,False,False,False,False,False,1060560000,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-08-11,6.26,1509.0,1508.0,0.0,69.0,78.0,60.0,0.0,250,250,15.0,17.9,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,56.0,71.0,47.0,47.0,0.0
2003-08-12,1,2003,8,33,12,1,224,False,False,False,False,False,False,1060646400,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-08-12,4.47,1522.0,1754.0,0.0,67.0,77.0,56.0,0.0,290,320,13.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,55.0,69.0,45.0,47.0,0.0
2003-08-13,1,2003,8,33,13,2,225,False,False,False,False,False,False,1060732800,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-08-13,4.7,1715.0,1653.0,0.0,68.0,80.0,56.0,0.0,320,310,12.1,16.1,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,58.0,74.0,46.0,50.0,0.0
2003-08-14,1,2003,8,33,14,3,226,False,False,False,False,False,False,1060819200,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-08-14,6.04,1636.0,1325.0,0.0,69.0,81.0,57.0,0.0,310,310,15.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,67.0,86.0,49.0,66.0,0.0
2003-08-15,0,2003,8,33,15,4,227,False,False,False,False,False,False,1060905600,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-08-15,7.38,1425.0,1556.0,0.0,71.0,78.0,63.0,0.0,180,200,19.9,25.1,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,65.0,81.0,53.0,53.0,0.0
2003-08-16,1,2003,8,33,16,5,228,False,False,False,False,False,False,1060992000,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-08-16,6.71,1102.0,18.0,0.0,70.0,78.0,61.0,0.0,150,180,15.0,17.9,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,53.0,59.0,49.0,49.0,0.0
2003-08-17,1,2003,8,33,17,6,229,False,False,False,False,False,False,1061078400,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-08-17,4.92,1538.0,1554.0,0.0,74.0,81.0,66.0,0.0,300,320,12.1,14.1,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,61.0,76.0,50.0,54.0,0.0
2003-08-18,1,2003,8,34,18,0,230,False,False,False,False,False,False,1061164800,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-08-18,6.49,1403.0,1411.0,0.0,72.0,82.0,62.0,0.0,310,310,14.1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-08-19,0,2003,8,34,19,1,231,False,False,False,False,False,False,1061251200,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-08-19,4.25,1956.0,1955.0,0.0,70.0,80.0,60.0,0.0,310,270,14.1,21.9,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,63.0,72.0,51.0,51.0,0.0
2003-08-20,1,2003,8,34,20,2,232,False,False,False,False,False,False,1061337600,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-08-20,5.14,1659.0,1602.0,0.0,67.0,79.0,54.0,0.0,320,310,14.1,17.9,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,60.0,77.0,46.0,56.0,0.0
2003-08-21,1,2003,8,34,21,3,233,False,False,False,False,False,False,1061424000,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-08-21,4.92,2046.0,1745.0,0.0,72.0,84.0,59.0,0.0,40,310,12.1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,66.0,82.0,54.0,58.0,0.0
2003-08-22,1,2003,8,34,22,4,234,False,False,False,False,False,False,1061510400,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-08-22,5.37,1631.0,1101.0,0.0,64.0,70.0,57.0,0.0,310,220,12.1,17.9,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,57.0,71.0,48.0,49.0,0.0
2003-08-23,0,2003,8,34,23,5,235,False,False,False,False,False,False,1061596800,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-08-23,4.7,1613.0,1604.0,0.0,60.0,70.0,50.0,0.0,310,310,13.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,51.0,62.0,40.0,43.0,0.0
2003-08-24,1,2003,8,34,24,6,236,False,False,False,False,False,False,1061683200,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-08-24,2.91,1916.0,1626.0,0.0,64.0,79.0,49.0,0.0,320,200,8.9,13.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,57.0,74.0,43.0,54.0,0.0
2003-08-25,1,2003,8,35,25,0,237,False,False,False,False,False,False,1061769600,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-08-25,4.7,2233.0,2232.0,0.0,73.0,87.0,59.0,0.0,170,170,13.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,65.0,83.0,53.0,55.0,0.0
2003-08-26,0,2003,8,35,26,1,238,False,False,False,False,False,False,1061856000,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-08-26,8.05,1127.0,1505.0,0.0,69.0,77.0,61.0,0.0,160,230,15.0,19.9,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,55.0,62.0,49.0,52.0,0.0
2003-08-27,0,2003,8,35,27,2,239,False,False,False,False,False,False,1061942400,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-08-27,3.8,1827.0,424.0,0.0,68.0,75.0,60.0,0.0,310,220,8.9,16.1,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,53.0,65.0,47.0,47.0,0.0
2003-08-28,0,2003,8,35,28,3,240,False,False,False,False,False,False,1062028800,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-08-28,5.82,1210.0,1233.0,0.0,67.0,76.0,58.0,0.0,320,320,16.1,21.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,59.0,77.0,46.0,54.0,0.0
2003-08-29,1,2003,8,35,29,4,241,False,False,False,False,False,False,1062115200,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-08-29,3.8,1358.0,1357.0,0.0,70.0,81.0,59.0,0.0,310,310,13.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,64.0,81.0,53.0,59.0,0.0
2003-08-30,1,2003,8,35,30,5,242,False,False,False,False,False,False,1062201600,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-08-30,4.92,1546.0,1557.0,0.0,70.0,83.0,57.0,0.0,310,320,13.0,16.1,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,68.0,84.0,56.0,56.0,0.0
2003-08-31,1,2003,8,35,31,6,243,True,False,False,False,False,False,1062288000,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-08-31,4.7,1543.0,1543.0,0.0,69.0,78.0,59.0,0.0,320,320,13.0,16.1,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,60.0,75.0,48.0,48.0,0.0
2003-09-01,1,2003,9,36,1,0,244,False,True,False,False,False,False,1062374400,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-09-01,5.37,1441.0,1517.0,0.0,67.0,78.0,55.0,0.0,310,310,14.1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,59.0,74.0,47.0,56.0,0.0
2003-09-02,0,2003,9,36,2,1,245,False,False,False,False,False,False,1062460800,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-09-02,4.92,1434.0,1427.0,0.0,72.0,84.0,60.0,0.0,310,320,14.1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,71.0,88.0,56.0,68.0,0.0
2003-09-03,1,2003,9,36,3,2,246,False,False,False,False,False,False,1062547200,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-09-03,3.58,1255.0,1255.0,0.0,74.0,87.0,60.0,0.0,300,320,13.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,74.0,92.0,63.0,63.0,0.0
2003-09-04,0,2003,9,36,4,3,247,False,False,False,False,False,False,1062633600,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-09-04,3.58,1424.0,1423.0,0.0,75.0,86.0,63.0,0.0,310,310,10.1,13.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,70.0,84.0,61.0,61.0,0.0
2003-09-05,0,2003,9,36,5,4,248,False,False,False,False,False,False,1062720000,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-09-05,4.25,1743.0,1553.0,0.0,72.0,85.0,59.0,0.0,320,280,12.1,25.9,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,68.0,85.0,58.0,60.0,0.0
2003-09-06,1,2003,9,36,6,5,249,False,False,False,False,False,False,1062806400,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-09-06,5.82,2347.0,2326.0,0.0,68.0,78.0,57.0,0.0,200,220,14.1,21.9,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,66.0,85.0,55.0,55.0,0.0
2003-09-07,0,2003,9,36,7,6,250,False,False,False,False,False,False,1062892800,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-09-07,6.49,31.0,0.0,0.02,65.0,71.0,58.0,0.0,170,190,14.1,19.9,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,52.0,59.0,47.0,47.0,0.0
2003-09-08,0,2003,9,37,8,0,251,False,False,False,False,False,False,1062979200,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-09-08,6.71,1705.0,1704.0,0.02,64.0,71.0,56.0,0.0,210,230,15.0,19.9,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,2.0,0.0,46.0,52.0,43.0,43.0,0.0
2003-09-09,0,2003,9,37,9,1,252,False,False,False,False,False,False,1063065600,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-09-09,5.82,1703.0,1702.0,0.0,63.0,70.0,56.0,0.0,160,180,13.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,48.0,56.0,42.0,48.0,0.0
2003-09-10,0,2003,9,37,10,2,253,False,False,False,False,False,False,1063152000,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-09-10,9.62,1935.0,1908.0,0.06,62.0,64.0,60.0,0.0,180,120,17.9,23.9,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,1.0,0.0,50.0,52.0,48.0,52.0,0.0
2003-09-11,0,2003,9,37,11,3,254,False,False,False,False,False,False,1063238400,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-09-11,6.71,741.0,802.0,0.29,61.0,65.0,56.0,0.0,200,210,15.0,21.9,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,1.3,0.0,51.0,56.0,44.0,44.0,0.0
2003-09-12,1,2003,9,37,12,4,255,False,False,False,False,False,False,1063324800,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-09-12,3.8,9.0,408.0,0.0,61.0,69.0,53.0,0.0,140,240,10.1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,45.0,52.0,40.0,40.0,0.0
2003-09-13,1,2003,9,37,13,5,256,False,False,False,False,False,False,1063411200,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-09-13,3.13,1416.0,1432.0,0.01,60.0,73.0,46.0,0.0,320,310,8.9,12.1,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.1,0.0,52.0,71.0,39.0,48.0,0.0
2003-09-14,1,2003,9,37,14,6,257,False,False,False,False,False,False,1063497600,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-09-14,4.7,1250.0,1312.0,0.0,60.0,68.0,51.0,0.0,300,300,14.1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,52.0,61.0,46.0,46.0,0.0
2003-09-15,0,2003,9,38,15,0,258,False,False,False,False,False,False,1063584000,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-09-15,6.71,2128.0,1713.0,0.0,57.0,67.0,47.0,0.0,220,230,13.0,17.9,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,47.0,57.0,40.0,42.0,0.0
2003-09-16,0,2003,9,38,16,1,259,False,False,False,False,False,False,1063670400,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-09-16,5.59,1132.0,1420.0,0.65,55.0,59.0,51.0,0.0,130,100,13.0,16.1,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.9,0.0,40.0,42.0,36.0,39.0,0.0
2003-09-17,0,2003,9,38,17,2,260,False,False,False,False,False,False,1063756800,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-09-17,6.04,1251.0,849.0,0.0,57.0,65.0,48.0,0.0,230,220,12.1,21.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.1,0.0,44.0,54.0,38.0,43.0,0.0
2003-09-18,0,2003,9,38,18,3,261,False,False,False,False,False,False,1063843200,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-09-18,7.61,1530.0,1527.0,0.01,61.0,68.0,54.0,0.0,190,210,13.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.1,0.0,50.0,62.0,42.0,51.0,0.0
2003-09-19,0,2003,9,38,19,4,262,False,False,False,False,False,False,1063929600,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-09-19,3.58,200.0,159.0,0.19,60.0,64.0,55.0,0.0,210,220,12.1,16.1,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.6,0.0,49.0,52.0,44.0,45.0,0.0
2003-09-20,0,2003,9,38,20,5,263,False,False,False,False,False,False,1064016000,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-09-20,4.47,1551.0,1624.0,0.0,59.0,67.0,50.0,0.0,310,320,12.1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,47.0,59.0,40.0,41.0,0.0
2003-09-21,1,2003,9,38,21,6,264,False,False,False,False,False,False,1064102400,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-09-21,3.58,1551.0,1555.0,0.0,60.0,70.0,49.0,0.0,320,300,13.0,16.1,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,49.0,63.0,38.0,48.0,0.0
2003-09-22,0,2003,9,39,22,0,265,False,False,False,False,False,False,1064188800,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-09-22,4.47,1931.0,1931.0,0.0,64.0,77.0,50.0,0.0,50,40,15.0,19.9,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,55.0,69.0,46.0,47.0,0.0
2003-09-23,0,2003,9,39,23,1,266,False,False,False,False,False,False,1064275200,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-09-23,5.82,1437.0,1450.0,0.0,65.0,71.0,58.0,0.0,310,320,14.1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.1,0.0,53.0,66.0,45.0,47.0,0.0
2003-09-24,1,2003,9,39,24,2,267,False,False,False,False,False,False,1064361600,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-09-24,2.68,1154.0,1256.0,0.0,64.0,76.0,52.0,0.0,310,300,10.1,12.1,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,59.0,74.0,47.0,51.0,0.0
2003-09-25,0,2003,9,39,25,3,268,False,False,False,False,False,False,1064448000,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-09-25,4.47,1449.0,1432.0,0.0,65.0,75.0,54.0,0.0,310,300,13.0,16.1,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,56.0,69.0,48.0,50.0,0.0
2003-09-26,0,2003,9,39,26,4,269,False,False,False,False,False,False,1064534400,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-09-26,5.14,1236.0,1532.0,0.0,66.0,76.0,56.0,0.0,320,340,13.0,16.1,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,59.0,73.0,49.0,60.0,0.0
2003-09-27,1,2003,9,39,27,5,270,False,False,False,False,False,False,1064620800,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-09-27,6.26,1430.0,1525.0,0.0,69.0,79.0,59.0,0.0,310,320,14.1,16.1,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.1,0.0,67.0,80.0,58.0,63.0,0.0
2003-09-28,0,2003,9,39,28,6,271,False,False,False,False,False,False,1064707200,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-09-28,3.13,1637.0,1702.0,0.0,69.0,82.0,55.0,0.0,310,310,12.1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,67.0,81.0,60.0,63.0,0.0
2003-09-29,0,2003,9,40,29,0,272,False,False,False,False,False,False,1064793600,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-09-29,5.59,1047.0,1646.0,0.0,61.0,68.0,53.0,0.0,210,100,13.0,19.9,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,60.0,75.0,50.0,50.0,0.0
2003-09-30,1,2003,9,40,30,1,273,True,False,True,False,False,False,1064880000,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-09-30,3.8,1150.0,1114.0,0.0,64.0,71.0,57.0,0.0,310,260,8.9,19.9,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,57.0,71.0,49.0,55.0,0.0
2003-10-01,1,2003,10,40,1,2,274,False,True,False,True,False,False,1064966400,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-10-01,2.68,1158.0,1730.0,0.0,64.0,73.0,54.0,0.0,320,280,8.9,15.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,58.0,75.0,50.0,50.0,0.0
2003-10-02,0,2003,10,40,2,3,275,False,False,False,False,False,False,1065052800,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-10-02,2.68,143.0,1811.0,0.0,60.0,64.0,55.0,0.0,160,310,8.1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,54.0,66.0,49.0,55.0,0.0
2003-10-03,0,2003,10,40,3,4,276,False,False,False,False,False,False,1065139200,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-10-03,4.7,1411.0,1314.0,0.0,57.0,61.0,52.0,0.0,310,270,8.9,17.9,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,63.0,78.0,54.0,60.0,0.0
2003-10-04,0,2003,10,40,4,5,277,False,False,False,False,False,False,1065225600,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-10-04,2.68,2236.0,437.0,0.0,55.0,57.0,52.0,0.0,220,250,6.9,17.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,58.0,71.0,48.0,48.0,0.0
2003-10-05,0,2003,10,40,5,6,278,False,False,False,False,False,False,1065312000,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-10-05,2.68,1429.0,1643.0,0.0,59.0,62.0,55.0,0.0,170,210,8.9,13.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,49.0,62.0,44.0,47.0,0.0
2003-10-06,1,2003,10,41,6,0,279,False,False,False,False,False,False,1065398400,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-10-06,8.05,1920.0,1757.0,0.24,64.0,71.0,56.0,0.0,140,180,14.1,17.9,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.1,0.0,55.0,70.0,48.0,50.0,0.0
2003-10-07,1,2003,10,41,7,1,280,False,False,False,False,False,False,1065484800,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-10-07,8.5,959.0,1053.0,0.0,59.0,66.0,52.0,0.0,190,200,17.0,21.9,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.5,0.0,46.0,50.0,41.0,41.0,0.0
2003-10-08,0,2003,10,41,8,2,281,False,False,False,False,False,False,1065571200,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-10-08,11.18,1124.0,1211.0,0.16,58.0,64.0,52.0,0.0,170,190,25.1,34.9,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,1.0,0.0,43.0,48.0,40.0,40.0,0.0
2003-10-09,0,2003,10,41,9,3,282,False,False,False,False,False,False,1065657600,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-10-09,9.4,1256.0,1059.0,0.19,53.0,60.0,46.0,0.0,170,210,17.0,31.1,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.6,0.0,40.0,44.0,38.0,38.0,0.0
2003-10-10,0,2003,10,41,10,4,283,False,False,False,False,False,False,1065744000,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-10-10,6.71,1359.0,1356.0,0.0,54.0,62.0,46.0,0.0,190,160,12.1,16.1,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.6,0.0,40.0,44.0,37.0,38.0,0.0
2003-10-11,0,2003,10,41,11,5,284,False,False,False,False,False,False,1065830400,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-10-11,7.61,2348.0,2347.0,0.28,53.0,57.0,48.0,0.0,170,170,19.9,23.9,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.4,0.0,40.0,43.0,38.0,39.0,0.0
2003-10-12,1,2003,10,41,12,6,285,False,False,False,False,False,False,1065916800,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-10-12,14.99,1538.0,1608.0,0.26,55.0,60.0,50.0,0.0,190,200,25.9,36.9,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,1.3,0.0,42.0,44.0,38.0,42.0,0.0
2003-10-13,0,2003,10,42,13,0,286,False,False,False,False,False,False,1066003200,USW00024234,"SEATTLE BOEING FIELD, WA US",2003-10-13,6.26,1530.0,1533.0,0.0,56.0,61.0,51.0,0.0,310,310,14.1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,0.0,44.0,51.0,41.0,42.0,0.0
