"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT05","WT08","WT10"
"USW00024234","SEATTLE BOEING FIELD, WA US","2003-11-08","3.13"," 1326"," 1300","0.00","47","55","39","    0","  320","  300","13.0","15.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2003-11-09","2.24"," 2128"," 2047","0.00","45","51","39","    0","  140","  210","8.1","10.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2003-11-10","10.51"," 1448"," 1642","0.01","49","54","43","    0","  180","  190","21.9","29.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2003-11-11","6.26"," 1009"," 1054","0.00","51","56","45","    0","  170","  220","14.1","21.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2003-11-12","2.24"," 1434"," 0457","0.00","46","55","36","    0","  300","  210","6.9","12.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2003-11-13","4.25"," 2355"," 2355","0.00","44","54","34","    0","  150","  150","14.1","15.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2003-11-14","3.58"," 2355"," 0442","0.00","49","54","43","    0","  150","  200","14.1","16.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2003-11-15","6.93"," 1638"," 1639","0.25","49","54","44","    0","  160","  150","17.0","21.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2003-11-16","13.65"," 2054"," 2053","0.50","48","51","45","    0","  200","  190","23.0","32.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2003-11-17","10.07"," 2147"," 2354","0.53","50","54","45","    0","  170","  180","23.0","28.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2003-11-18","13.87"," 2305"," 0442","1.93","52","58","46","    0","  170","  200","25.1","36.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2003-11-19","8.72"," 0010"," 0007","1.11","48","58","37","    0","  170","  170","23.0","30.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2003-11-20","5.59"," 2046"," 1821","0.28","39","43","34","    0","  150","  200","12.1","16.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2003-11-21","4.25"," 1520"," 1403","0.07","36","42","29","    0","  350","  310","12.1","19.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2003-11-22","5.82"," 0802"," 0740","0.00","35","41","29",,"  160","  150","10.1","12.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2003-11-23","8.28"," 2057"," 2055","0.36","42","45","38","    0","  190","  190","21.9","30.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2003-11-24","8.50"," 2335"," 2335","0.01","43","47","39","    0","  170","  170","21.0","25.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2003-11-25","9.40"," 0458"," 0457","0.23","46","50","41","    0","  180","  180","23.0","32.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2003-11-26","7.61"," 2359"," 0405","0.00","44","50","38","    0","  230","  190","15.0","21.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2003-11-27","4.03"," 2346"," 2358","0.01","43","50","36","    0","  130","  110","14.1","17.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2003-11-28","6.49"," 0013"," 0013","0.78","49","52","45","    0","  190","  200","17.0","21.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2003-11-29","2.91"," 1557"," 0139","0.10","47","51","42","    0","   30","  250","8.9","13.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2003-11-30","5.37"," 1346"," 1345","0.00","42","45","38","    0","   30","   30","12.1","16.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2003-12-01","2.46"," 2310"," 1825","0.04","43","46","40","    0","  140","  210","8.1","16.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2003-12-02","6.26"," 2018"," 2017","0.25","48","56","39","    0","  260","  260","21.0","31.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2003-12-03","4.92"," 1858"," 1858","0.02","43","48","37","    0","   40","   50","13.0","16.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2003-12-04","16.11"," 1215"," 1202","0.22","45","52","38","    0","  140","  130","33.1","46.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2003-12-05","10.29"," 2359"," 2356","0.53","49","53","45","    0","  170","  180","17.9","23.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2003-12-06","9.62"," 0112"," 0129","0.11","47","53","41","    0","  200","  200","23.9","34.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2003-12-07","2.24"," 1231"," 1040","0.19","43","47","38","    0","  140","  230","8.1","14.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2003-12-08","1.12"," 1738"," 1240","0.01","43","48","37","    0","   90","  230","6.0","10.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2003-12-09","1.57"," 0438"," 0522","0.00","41","49","32","    0","  290","  270","8.9","13.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2003-12-10","4.70"," 0052"," 0100","0.31","44","46","41","    0","  130","  120","15.0","17.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2003-12-11","5.14"," 1812"," 1811","0.31","45","48","41","    0","  160","  190","14.1","17.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2003-12-12","8.72"," 1154"," 0942","0.19","45","50","39","    0","  190","  190","19.9","30.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2003-12-13","8.05"," 1310"," 1310","0.31","46","50","41","    0","  170","  170","21.0","23.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2003-12-14","12.08"," 1448"," 1523","0.06","42","45","39",,"  200","  190","21.9","29.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2003-12-15","7.16"," 0328"," 0326","0.01","43","47","39","    0","  190","  190","14.1","17.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2003-12-16","11.63"," 1518"," 1522","0.29","48","53","43","    0","  170","  180","25.9","34.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2003-12-17","3.13"," 0141"," 1426","0.00","44","53","34","    0","  140","  260","10.1","15.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2003-12-18","2.01"," 1755"," 1754","0.00","45","57","33","    0","  130","  130","13.0","16.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2003-12-19","3.13"," 1456"," 1455","0.13","44","51","36","    0","  140","  140","19.9","23.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2003-12-20","6.71"," 0443"," 1125","0.09","48","50","45","    0","  150","  230","12.1","21.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2003-12-21","1.57"," 1003"," 1801","0.05","46","53","38","    0","  180","  240","8.1","16.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2003-12-22","4.03"," 1634"," 1540","0.00","45","55","34","    0","  140","  130","16.1","21.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2003-12-23","4.70"," 2241"," 2240","0.02","46","52","40","    0","  140","  130","15.0","17.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2003-12-24","8.50"," 0458"," 1448","0.43","48","52","43","    0","  240","  170","19.9","28.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2003-12-25","8.72"," 1256"," 1256","0.01","42","46","38","    0","  200","  200","16.1","19.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2003-12-26","6.71"," 0427"," 1853","0.00","38","42","34","    0","  170","  210","12.1","17.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2003-12-27","10.51"," 1248"," 1247","0.37","38","43","33","    0","  180","  180","23.9","29.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2003-12-28","4.92"," 0028"," 0014","0.00","37","40","33","    0","  200","  190","17.0","23.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2003-12-29","5.82"," 1456"," 1442","0.00","34","42","26","    0","  330","  330","15.0","21.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2003-12-30","5.37"," 2147"," 1851","0.09","31","37","24","    0","  150","  210","10.1","16.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2003-12-31","7.38"," 1127"," 1717","0.06","35","38","32","    0","  160","  190","13.0","16.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-01-01","4.03"," 1346"," 1344","0.28","36","41","31","    0","  330","  330","12.1","16.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-01-02","4.70"," 1317"," 2212","0.13","35","40","30","    0","  150","  180","12.1","14.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-01-03","9.40"," 1750"," 1419","0.02","32","38","26","    0","  330","  330","16.1","23.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-01-04","5.82"," 1256"," 0129","0.00","25","30","20",,"  330","   40","12.1","16.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-01-05","3.80"," 1107"," 1106","0.00","24","29","19","    0","  110","  110","10.1","13.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-01-06","9.84"," 1018"," 1017","0.50","29","33","25",,"  130","  140","19.9","23.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-01-07","2.91"," 0155"," 2012","0.71","35","38","32",,"  150","  190","12.1","15.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-01-08","2.24"," 0615"," 0552","0.27","41","46","36","    0","  170","  200","10.1","17.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-01-09","3.13"," 1739"," 1735","0.17","48","54","41","    0","  140","  200","13.0","16.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-01-10","2.91"," 0513"," 1239","0.10","43","52","33","    0","  160","  230","10.1","19.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-01-11","1.57"," 1610"," 1609","0.00","43","48","37","    0","  280","  240","6.9","16.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-01-12","2.68"," 1558"," 1150","0.18","43","52","34","    0","  130","  230","12.1","17.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-01-13","1.79"," 1403"," 1857","0.01","47","54","39","    0","  330","  220","8.1","17.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-01-14","3.13"," 2319"," 1712","0.61","49","51","47","    0","  160","  210","12.1","17.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-01-15","5.82"," 1210"," 1210","0.04","49","51","47","    0","  190","  190","16.1","21.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-01-16","1.79"," 1349"," 1849","0.00","46","49","42","    0","   50","  280","6.9","13.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-01-17","4.25"," 0558"," 0802","0.00","44","50","37","    0","  150","  240","10.1","17.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-01-18","7.38"," 1720"," 1227","0.15","47","49","44","    0","  200","  180","14.1","17.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-01-19","1.79"," 1822"," 0011","0.02","48","54","41","    0","  310","  120","6.9","8.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-01-20","2.91"," 0451"," 1718","0.00","42","47","37","    0","  350","  240","8.1","13.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-01-21","3.13"," 0819"," 1817","0.00","41","46","35","    0","  160","  250","8.9","12.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-01-22","5.82"," 1850"," 1744","0.05","41","49","32","    0","  170","  200","12.1","17.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-01-23","2.24"," 1754"," 1443","0.57","46","49","42","    0","  310","  230","8.9","13.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-01-24","6.26"," 0713"," 0708","0.02","42","45","38","    0","  190","  190","17.0","23.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-01-25","4.70"," 2359"," 1422","0.00","37","44","30","    0","  190","  240","13.0","17.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-01-26","11.41"," 1709"," 1619","0.00","44","47","41","    0","  170","  170","19.9","23.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-01-27","6.26"," 2309"," 2309","0.00","47","51","43","    0","  170","  170","17.9","23.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-01-28","12.08"," 0301"," 0301","0.35","48","51","45","    0","  170","  180","19.9","28.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-01-29","9.84"," 1719"," 1744","1.67","52","55","49","    0","  170","  180","25.1","33.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-01-30","13.65"," 0529"," 0528","0.21","46","52","40","    0","  220","  220","25.1","40.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-01-31","8.95"," 1520"," 0520","0.36","41","44","37","    0","  150","  160","17.9","23.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-02-01","4.03"," 0039"," 1114","0.00","42","46","38","    0","  200","  160","10.1","12.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-02-02","2.91"," 0613"," 0609","0.17","42","45","39","    0","  130","  130","17.0","23.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-02-03","5.59"," 1411"," 1818","0.04","46","51","40","    0","  160","  210","12.1","19.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-02-04","6.26"," 1016"," 1015","0.18","42","46","37","    0","  160","  180","14.1","17.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-02-05","2.46"," 1947"," 1946","0.00","40","47","32",,"  140","  140","10.1","13.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-02-06","7.38"," 1427"," 1426","0.41","45","50","40","    0","  240","  250","15.0","21.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-02-07","4.70"," 0729"," 1215","0.01","45","49","41","    0","  150","  220","10.1","17.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-02-08","1.79"," 0934"," 1726","0.00","42","48","35","    0","  140","  320","8.9","8.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-02-09","2.91"," 1438"," 1343","0.00","39","45","32","    0","  310","  300","8.9","13.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-02-10","3.80"," 1534"," 1643","0.00","41","49","32","    0","  310","  310","13.0","15.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-02-11","6.04"," 1801"," 1808","0.00","49","62","36","    0","  130","  130","17.0","21.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-02-12","2.91"," 1922"," 1859","0.00","46","61","31","    0","  130","  100","13.0","16.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-02-13","2.46"," 1631"," 1301","0.03","44","58","30","    0","  190","  240","10.1","19.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-02-14","5.14"," 1329"," 1328","0.27","47","52","41","    0","  190","  200","13.0","16.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-02-15","5.82"," 1314"," 1109","0.16","47","53","40","    0","  190","  160","15.0","19.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-02-16","7.61"," 2126"," 2125","0.62","45","52","37","    0","  190","  210","17.0","23.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-02-17","4.47"," 2313"," 2312","0.20","45","53","37","    0","  160","  160","16.1","21.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-02-18","9.40"," 1338"," 0801","0.04","48","54","42","    0","  200","  170","17.9","23.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-02-19","3.58"," 1016"," 0356","0.00","45","52","38","    0","  200","  210","10.1","17.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-02-20","4.25"," 1600"," 1453","0.00","44","51","36","    0","  310","  300","13.0","16.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-02-21","3.36"," 1347"," 1328","0.00","47","58","35","    0","  120","  130","14.1","21.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-02-22","5.14"," 1919"," 1918","0.00","49","62","36","    0","  150","  140","16.1","19.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-02-23","2.91"," 0805"," 0912","0.01","47","52","42","    0","  160","  210","8.9","12.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-02-24","8.05"," 1302"," 1247","0.11","48","54","41","    0","  180","  170","23.0","33.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-02-25","7.16"," 1145"," 1147","0.09","45","53","36","    0","  130","  130","29.1","36.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-02-26","2.68"," 1616"," 1610","0.14","46","53","38","    0","  190","  120","8.9","17.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-02-27","1.79"," 1715"," 0432","0.19","48","52","44","    0","  290","  230","8.1","21.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-02-28","4.70"," 1610"," 1521","0.00","47","52","42","    0","  170","  170","12.1","14.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-02-29","4.70"," 2249"," 2248","0.00","46","52","40","    0","  330","  330","8.9","13.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-03-01","6.71"," 1258"," 1244","0.00","46","51","40",,"  310","  310","15.0","17.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-03-02","3.13"," 2311"," 2301","0.00","43","53","32",,"  150","  150","12.1","14.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-03-03","9.17"," 2358"," 2354","0.25","43","47","39",,"  220","  200","15.0","23.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-03-04","7.61"," 0547"," 2354","0.01","46","51","41",,"  200","  200","16.1","23.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-03-05","10.74"," 0951"," 0942","0.17","46","53","39",,"  190","  180","21.9","31.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-03-06","7.16"," 1419"," 1418","0.00","45","52","38",,"  170","  160","16.1","19.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-03-07","5.59"," 1215"," 1728","0.20","51","57","44",,"  200","  200","14.1","25.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-03-08","3.58"," 1613"," 1500","0.00","54","65","43",,"  320","  280","13.0","16.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-03-09","2.91"," 1126"," 1125","0.13","51","53","48",,"   40","   50","12.1","15.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-03-10","4.25"," 1605"," 1604","0.00","47","56","37",,"  320","  320","14.1","17.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-03-11","4.25"," 1458"," 1514","0.00","48","56","39",,"  320","  310","13.0","15.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-03-12","3.13"," 0947"," 0542","0.00","45","51","39",,"  220","  230","8.9","16.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-03-13","2.91"," 2345"," 2331","0.00","48","59","37",,"  190","  180","10.1","14.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-03-14","8.28"," 1054"," 1054","0.00","51","57","45",,"  170","  170","17.0","21.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-03-15","5.59"," 1312"," 1141","0.00","46","51","41",,"  180","  160","12.1","15.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-03-16","7.61"," 1130"," 0736","0.00","49","55","42",,"  170","  240","16.1","23.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-03-17","7.61"," 1513"," 1845","0.02","50","54","45",,"  160","  180","15.0","17.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-03-18","13.20"," 1607"," 1348","0.09","46","53","39","    0","  230","  240","25.1","36.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-03-19","9.40"," 1518"," 1027","0.01","45","50","39","    0","  170","  190","17.9","23.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-03-20","6.71"," 1439"," 1438","0.00","49","59","38","    0","  310","  320","15.0","17.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-03-21","2.91"," 1841"," 1815","0.00","55","68","41","    0","  310","  280","10.1","15.0",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-03-22","3.13"," 1645"," 1751","0.03","58","65","50","    0","  140","  220","13.0","16.1",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-03-23","7.61"," 1124"," 1124","0.00","52","58","45",,"  170","  170","17.0","21.9",,,,,,
"USW00024234","SEATTLE BOEING FIELD, WA US","2004-03-24","10.51"," 1108"," 1107","0.56","48","53","42","    0","  230","  240","25.1","36.0",,,,,,
